caldt,vwretd,ewretd
1976/01/26,0.004988,0.005272
1976/01/27,-0.006008,-0.002381
1976/01/28,-0.005294,-0.007021
1976/01/29,0.016389,0.015603
1976/01/30,0.006688,0.008831
1976/02/02,0.000889,0.003642
1976/02/03,0.003915,0.005973
1976/02/04,0.007336,0.012515
1976/02/05,-0.013812,-0.011747
1976/02/06,-0.008725,-0.008230
1976/02/09,0.001609,0.007747
1976/02/10,0.008298,0.009851
1976/02/11,0.003422,0.006756
1976/02/12,-0.005340,-0.000580
1976/02/13,-0.005152,-0.002677
1976/02/17,-0.006114,-0.001452
1976/02/18,0.007847,0.009846
1976/02/19,0.015987,0.016729
1976/02/20,0.007015,0.007139
1976/02/23,-0.004301,-0.002855
1976/02/24,0.004701,0.005813
1976/02/25,-0.002594,-0.001326
1976/02/26,-0.015485,-0.014527
1976/02/27,-0.004774,-0.006526
1976/03/01,0.004052,0.002577
1976/03/02,0.005303,0.010470
1976/03/03,-0.005965,-0.004323
1976/03/04,-0.009918,-0.010026
1976/03/05,0.001723,0.001412
1976/03/08,0.010893,0.009841
1976/03/09,0.003696,0.003795
1976/03/10,0.004095,0.001953
1976/03/11,0.009362,0.007390
1976/03/12,-0.009891,-0.008258
1976/03/15,-0.010509,-0.011724
1976/03/16,0.011655,0.009311
1976/03/17,-0.001303,0.001977
1976/03/18,-0.003640,-0.004883
1976/03/19,0.001440,-0.000547
1976/03/22,0.000947,-0.000141
1976/03/23,0.015373,0.010076
1976/03/24,0.011723,0.009621
1976/03/25,-0.005993,-0.005465
1976/03/26,0.000591,0.001010
1976/03/29,-0.004264,-0.003943
1976/03/30,-0.004275,-0.005390
1976/03/31,0.007619,0.005739
1976/04/01,-0.004659,-0.002391
1976/04/02,0.000156,-0.001478
1976/04/05,0.012465,0.011233
1976/04/06,-0.000999,0.002412
1976/04/07,-0.011745,-0.012587
1976/04/08,-0.009171,-0.012510
1976/04/09,-0.008897,-0.011102
1976/04/12,-0.001782,-0.002089
1976/04/13,0.008524,0.004529
1976/04/14,-0.007265,-0.004958
1976/04/15,0.003489,0.003721
1976/04/19,0.007268,0.008057
1976/04/20,0.014903,0.016358
1976/04/21,0.003963,0.004811
1976/04/22,-0.002879,-0.000009
1976/04/23,-0.006623,-0.005838
1976/04/26,0.001221,0.000796
1976/04/27,-0.005112,-0.005080
1976/04/28,0.002636,-0.000548
1976/04/29,-0.000319,0.002043
1976/04/30,-0.004314,-0.002477
1976/05/03,-0.007041,-0.008569
1976/05/04,0.006561,0.004856
1976/05/05,-0.005403,-0.003745
1976/05/06,0.003262,0.001972
1976/05/07,0.007796,0.007234
1976/05/10,0.013060,0.013312
1976/05/11,-0.001269,0.001046
1976/05/12,-0.001694,-0.001941
1976/05/13,-0.005729,-0.004750
1976/05/14,-0.008333,-0.005780
1976/05/17,-0.002084,-0.003914
1976/05/18,0.001580,0.001445
1976/05/19,-0.000069,0.000531
1976/05/20,0.007348,0.004893
1976/05/21,-0.006525,-0.004369
1976/05/24,-0.017068,-0.017531
1976/05/25,0.000791,-0.003991
1976/05/26,-0.001121,0.000006
1976/05/27,0.000347,-0.003147
1976/05/28,0.007908,0.007657
1976/06/01,-0.002623,-0.001180
1976/06/02,0.003441,0.001580
1976/06/03,-0.000786,-0.000580
1976/06/04,-0.009525,-0.009347
1976/06/07,-0.004963,-0.006495
1976/06/08,0.001960,0.001579
1976/06/09,-0.000410,0.000975
1976/06/10,0.008719,0.008045
1976/06/11,0.013231,0.012031
1976/06/14,0.010677,0.012213
1976/06/15,-0.004990,-0.002689
1976/06/16,0.005409,0.006506
1976/06/17,0.016002,0.013843
1976/06/18,0.001257,0.004101
1976/06/21,0.004917,0.004182
1976/06/22,-0.007276,-0.005188
1976/06/23,-0.001949,-0.003281
1976/06/24,0.005544,0.006083
1976/06/25,-0.000913,0.000994
1976/06/28,-0.002633,-0.001250
1976/06/29,0.003877,0.004857
1976/06/30,0.004657,0.007163
1976/07/01,-0.006649,-0.005601
1976/07/02,0.004927,0.005497
1976/07/06,-0.005659,-0.004081
1976/07/07,0.002661,0.002323
1976/07/08,0.001823,0.002345
1976/07/09,0.009634,0.008540
1976/07/12,0.008494,0.007213
1976/07/13,-0.002086,-0.000489
1976/07/14,0.002161,0.003559
1976/07/15,-0.006801,-0.004313
1976/07/16,-0.004791,-0.004576
1976/07/19,-0.002911,-0.003029
1976/07/20,-0.005852,-0.007370
1976/07/21,0.000566,0.001244
1976/07/22,0.001466,0.000201
1976/07/23,0.001279,0.001023
1976/07/26,0.000019,-0.001285
1976/07/27,-0.005249,-0.005444
1976/07/28,-0.003546,-0.004442
1976/07/29,-0.001376,-0.000777
1976/07/30,0.004898,0.003838
1976/08/02,-0.001526,-0.001644
1976/08/03,0.009993,0.008368
1976/08/04,0.002254,0.002430
1976/08/05,-0.004772,-0.003434
1976/08/06,0.000110,-0.000604
1976/08/09,-0.001777,-0.002485
1976/08/10,0.008888,0.006253
1976/08/11,-0.002806,-0.001579
1976/08/12,0.001198,-0.000959
1976/08/13,0.000683,0.000992
1976/08/16,0.001911,0.000965
1976/08/17,0.003660,0.001630
1976/08/18,-0.001916,-0.002114
1976/08/19,-0.011236,-0.013088
1976/08/20,-0.009645,-0.009568
1976/08/23,-0.003489,-0.006682
1976/08/24,-0.006996,-0.004681
1976/08/25,0.009047,0.005725
1976/08/26,-0.007083,-0.004187
1976/08/27,0.001628,0.000716
1976/08/30,0.006065,0.004060
1976/08/31,0.007898,0.010345
1976/09/01,0.010949,0.007959
1976/09/02,-0.000816,-0.000199
1976/09/03,0.004003,0.003974
1976/09/07,0.006885,0.006001
1976/09/08,-0.001280,0.001395
1976/09/09,-0.004477,-0.005272
1976/09/10,0.002312,0.002369
1976/09/13,-0.003213,-0.002689
1976/09/14,-0.002870,-0.003765
1976/09/15,0.002600,0.001452
1976/09/16,0.009947,0.006894
1976/09/17,0.009671,0.010233
1976/09/20,0.000557,0.001766
1976/09/21,0.013879,0.011742
1976/09/22,-0.003380,-0.001202
1976/09/23,-0.004825,-0.005341
1976/09/24,-0.001087,-0.000046
1976/09/27,0.004194,0.002885
1976/09/28,-0.011753,-0.010085
1976/09/29,-0.005505,-0.005693
1976/09/30,-0.001249,-0.001618
1976/10/01,-0.009813,-0.009370
1976/10/04,-0.001565,-0.001044
1976/10/05,-0.007287,-0.007515
1976/10/06,-0.003320,-0.006014
1976/10/07,0.006352,0.004826
1976/10/08,-0.009504,-0.007455
1976/10/11,-0.008763,-0.012856
1976/10/12,-0.008104,-0.007087
1976/10/13,0.012802,0.013838
1976/10/14,-0.012936,-0.010532
1976/10/15,0.000759,0.003058
1976/10/18,0.005840,0.006884
1976/10/19,-0.000227,-0.001405
1976/10/20,0.002551,0.002896
1976/10/21,-0.009470,-0.005799
1976/10/22,-0.007702,-0.008022
1976/10/25,0.001353,-0.000401
1976/10/26,0.010318,0.009152
1976/10/27,0.006629,0.004605
1976/10/28,-0.001061,-0.002008
1976/10/29,0.013550,0.011170
1976/11/01,0.002570,0.003243
1976/11/03,-0.011803,-0.011106
1976/11/04,0.006913,0.013957
1976/11/05,-0.014238,-0.008061
1976/11/08,-0.011839,-0.010494
1976/11/09,-0.002662,-0.001086
1976/11/10,-0.005341,-0.005295
1976/11/11,0.008529,0.003950
1976/11/12,-0.003623,-0.001999
1976/11/15,0.006407,0.003813
1976/11/16,0.001928,0.004449
1976/11/17,0.006270,0.005377
1976/11/18,0.012754,0.012480
1976/11/19,0.000645,0.002641
1976/11/22,0.006473,0.006969
1976/11/23,-0.005467,-0.002760
1976/11/24,0.004803,0.006494
1976/11/26,0.007132,0.005237
1976/11/29,-0.006643,-0.003701
1976/11/30,-0.003329,-0.001059
1976/12/01,0.004158,0.004725
1976/12/02,-0.003680,-0.000209
1976/12/03,0.006217,0.005205
1976/12/06,0.008197,0.011179
1976/12/07,-0.000544,0.002972
1976/12/08,0.005476,0.008578
1976/12/09,0.004402,0.003495
1976/12/10,0.001533,0.002617
1976/12/13,-0.000276,0.000448
1976/12/14,0.004552,0.003510
1976/12/15,0.000326,0.004517
1976/12/16,-0.003503,-0.003675
1976/12/17,-0.005357,-0.003748
1976/12/20,-0.005654,-0.006494
1976/12/21,0.005802,0.002691
1976/12/22,0.004481,0.005171
1976/12/23,0.000793,-0.000151
1976/12/27,0.012204,0.009443
1976/12/28,0.006876,0.008150
1976/12/29,-0.004153,-0.000635
1976/12/30,0.005413,0.007588
1976/12/31,0.005511,0.007886
1977/01/03,-0.004330,-0.000014
1977/01/04,-0.011820,-0.009238
1977/01/05,-0.008133,-0.009667
1977/01/06,0.001056,0.003363
1977/01/07,-0.000082,0.001330
1977/01/10,0.001779,0.001059
1977/01/11,-0.009875,-0.008340
1977/01/12,-0.007011,-0.007364
1977/01/13,0.007966,0.008948
1977/01/14,-0.001619,0.000432
1977/01/17,-0.002662,-0.002576
1977/01/18,-0.003773,-0.002737
1977/01/19,0.004765,0.006444
1977/01/20,-0.008591,-0.006724
1977/01/21,0.003481,0.003833
1977/01/24,-0.000361,0.000805
1977/01/25,-0.001378,0.002008
1977/01/26,-0.007486,-0.007302
1977/01/27,-0.005501,-0.006014
1977/01/28,0.001194,-0.002099
1977/01/31,0.001888,-0.001473
1977/02/01,0.005190,0.004179
1977/02/02,-0.001573,0.000341
1977/02/03,-0.004436,-0.004212
1977/02/04,0.001570,0.003966
1977/02/07,0.000516,0.000319
1977/02/08,-0.002903,-0.001262
1977/02/09,-0.008822,-0.007747
1977/02/10,0.001277,0.002141
1977/02/11,-0.005445,-0.005178
1977/02/14,0.005779,0.000955
1977/02/15,0.003323,0.002921
1977/02/16,0.004467,0.003864
1977/02/17,-0.005773,-0.004819
1977/02/18,-0.003359,-0.002837
1977/02/22,0.000581,-0.002075
1977/02/23,-0.002917,-0.003015
1977/02/24,-0.005421,-0.005298
1977/02/25,-0.001428,-0.003461
1977/02/28,0.003693,0.002619
1977/03/01,0.008932,0.008847
1977/03/02,-0.002772,-0.000368
1977/03/03,0.005130,0.004113
1977/03/04,0.003254,0.004132
1977/03/07,0.001081,0.000550
1977/03/08,-0.004006,-0.002025
1977/03/09,-0.007588,-0.007824
1977/03/10,0.005564,0.004970
1977/03/11,0.000297,0.003212
1977/03/14,0.007845,0.007156
1977/03/15,0.005299,0.006439
1977/03/16,0.001951,0.001463
1977/03/17,-0.000723,0.000654
1977/03/18,-0.002411,-0.001198
1977/03/21,-0.005262,-0.003164
1977/03/22,-0.002205,-0.002327
1977/03/23,-0.008675,-0.005183
1977/03/24,-0.004847,-0.004490
1977/03/25,-0.006732,-0.006370
1977/03/28,-0.000237,-0.003345
1977/03/29,0.006831,0.006255
1977/03/30,-0.012053,-0.009768
1977/03/31,-0.000886,0.000215
1977/04/01,0.008459,0.007233
1977/04/04,-0.010048,-0.007766
1977/04/05,-0.002098,-0.004575
1977/04/06,-0.001044,-0.000553
1977/04/07,0.004207,0.003395
1977/04/11,0.005751,0.005481
1977/04/12,0.012990,0.014518
1977/04/13,-0.000129,0.000261
1977/04/14,0.008457,0.010452
1977/04/15,0.000184,0.000234
1977/04/18,-0.004863,-0.004169
1977/04/19,-0.004272,-0.002826
1977/04/20,0.003297,0.004148
1977/04/21,-0.006898,-0.006574
1977/04/22,-0.013492,-0.011820
1977/04/25,-0.013466,-0.012973
1977/04/26,0.000321,-0.000888
1977/04/27,0.008933,0.009489
1977/04/28,0.002343,0.001916
1977/04/29,0.002511,0.004076
1977/05/02,0.006017,0.004581
1977/05/03,0.004924,0.005864
1977/05/04,0.006243,0.005836
1977/05/05,0.002713,0.002530
1977/05/06,-0.005378,-0.003214
1977/05/09,-0.002269,-0.002499
1977/05/10,0.003275,0.003314
1977/05/11,-0.006917,-0.004466
1977/05/12,-0.000339,-0.000233
1977/05/13,0.003181,0.002954
1977/05/16,0.004625,0.005114
1977/05/17,0.003880,0.002458
1977/05/18,0.005168,0.005308
1977/05/19,-0.004253,-0.003200
1977/05/20,-0.004268,-0.003374
1977/05/23,-0.012341,-0.011835
1977/05/24,-0.003826,-0.004504
1977/05/25,-0.008930,-0.008763
1977/05/26,0.002416,0.000306
1977/05/27,-0.007366,-0.005127
1977/05/31,-0.001634,-0.004985
1977/06/01,0.008786,0.007373
1977/06/02,-0.001765,-0.000579
1977/06/03,0.010011,0.009541
1977/06/06,-0.004580,-0.002791
1977/06/07,0.005376,0.003567
1977/06/08,0.005166,0.006070
1977/06/09,-0.000529,0.000445
1977/06/10,0.002825,0.003386
1977/06/13,0.003800,0.002414
1977/06/14,0.011326,0.009173
1977/06/15,-0.002641,-0.001716
1977/06/16,0.002845,0.003694
1977/06/17,0.000972,0.003316
1977/06/20,0.004672,0.003928
1977/06/21,0.003270,0.002979
1977/06/22,-0.002820,-0.002753
1977/06/23,0.001588,0.003235
1977/06/24,0.005686,0.005528
1977/06/27,-0.001554,-0.001384
1977/06/28,-0.008546,-0.007221
1977/06/29,-0.000363,0.000087
1977/06/30,0.003535,0.003942
1977/07/01,-0.003457,-0.000794
1977/07/05,0.000090,0.000963
1977/07/06,-0.005260,-0.004906
1977/07/07,0.003626,0.003153
1977/07/08,-0.001403,0.000981
1977/07/11,-0.002568,0.000053
1977/07/12,-0.000817,-0.000597
1977/07/13,0.001316,-0.002599
1977/07/15,0.007046,0.003992
1977/07/18,0.007061,0.005024
1977/07/19,0.007888,0.006701
1977/07/20,-0.000096,-0.000220
1977/07/21,-0.001335,-0.001148
1977/07/22,-0.000208,0.000940
1977/07/25,-0.007535,-0.006588
1977/07/26,-0.005205,-0.005668
1977/07/27,-0.016533,-0.016470
1977/07/28,0.001226,-0.001418
1977/07/29,0.000867,0.001314
1977/08/01,0.004208,0.001750
1977/08/02,-0.006218,-0.007874
1977/08/03,-0.000822,-0.002161
1977/08/04,0.005547,0.006185
1977/08/05,-0.000574,0.001766
1977/08/08,-0.006642,-0.006371
1977/08/09,0.001302,0.000207
1977/08/10,0.008929,0.008667
1977/08/11,-0.007630,-0.005348
1977/08/12,-0.002723,-0.003752
1977/08/15,0.003552,0.000236
1977/08/16,-0.004170,-0.003197
1977/08/17,0.000252,0.000071
1977/08/18,-0.000293,0.000801
1977/08/19,-0.002428,-0.002399
1977/08/22,0.003797,0.002139
1977/08/23,-0.001780,0.001029
1977/08/24,-0.004001,-0.002294
1977/08/25,-0.009956,-0.009026
1977/08/26,-0.000239,-0.001140
1977/08/29,0.009091,0.007758
1977/08/30,-0.005453,-0.003984
1977/08/31,0.004094,0.002589
1977/09/01,0.000427,0.001191
1977/09/02,0.006865,0.006358
1977/09/06,0.002512,0.002522
1977/09/07,0.002933,0.001127
1977/09/08,-0.007748,-0.004387
1977/09/09,-0.009164,-0.008166
1977/09/12,-0.002627,-0.004682
1977/09/13,0.000640,-0.001089
1977/09/14,0.004432,0.005736
1977/09/15,0.003297,0.001559
1977/09/16,-0.003676,-0.002117
1977/09/19,-0.006610,-0.008242
1977/09/20,0.000945,-0.000978
1977/09/21,-0.008081,-0.007949
1977/09/22,-0.000411,-0.000304
1977/09/23,-0.000367,0.000355
1977/09/26,0.003914,0.001546
1977/09/27,-0.001364,-0.000436
1977/09/28,0.000831,-0.000142
1977/09/29,0.005547,0.006785
1977/09/30,0.007141,0.009973
1977/10/03,0.002535,0.002445
1977/10/04,-0.007193,-0.004136
1977/10/05,-0.003964,-0.002544
1977/10/06,0.004088,0.002904
1977/10/07,-0.000790,0.001211
1977/10/10,-0.002278,-0.002297
1977/10/11,-0.008462,-0.007385
1977/10/12,-0.010230,-0.011644
1977/10/13,-0.006008,-0.008667
1977/10/14,0.001478,0.002382
1977/10/17,-0.000612,-0.001306
1977/10/18,-0.000428,0.001360
1977/10/19,-0.011469,-0.009512
1977/10/20,0.002780,0.000955
1977/10/21,-0.003015,-0.002909
1977/10/24,-0.007994,-0.007249
1977/10/25,-0.006739,-0.009734
1977/10/26,0.011883,0.013261
1977/10/27,0.003283,0.002894
1977/10/28,0.003154,0.004238
1977/10/31,-0.002549,-0.000827
1977/11/01,-0.010098,-0.009871
1977/11/02,-0.006009,-0.004268
1977/11/03,0.001977,0.001523
1977/11/04,0.009598,0.011351
1977/11/07,0.008282,0.009425
1977/11/08,0.001570,0.001871
1977/11/09,0.005664,0.008289
1977/11/10,0.020022,0.020505
1977/11/11,0.013818,0.013792
1977/11/14,-0.006250,-0.003382
1977/11/15,0.006660,0.008577
1977/11/16,-0.004818,-0.003514
1977/11/17,-0.003303,-0.000026
1977/11/18,0.002296,0.002812
1977/11/21,-0.001261,-0.001013
1977/11/22,0.009761,0.009645
1977/11/23,0.005649,0.008482
1977/11/25,0.002695,0.003806
1977/11/28,-0.006232,-0.005144
1977/11/29,-0.015431,-0.013771
1977/11/30,0.002371,0.003759
1977/12/01,-0.000605,0.001064
1977/12/02,-0.000662,0.001013
1977/12/05,-0.003759,-0.003276
1977/12/06,-0.015723,-0.016808
1977/12/07,-0.000763,-0.001428
1977/12/08,0.002310,0.002658
1977/12/09,0.007564,0.006456
1977/12/12,0.000190,-0.000390
1977/12/13,-0.000366,-0.000928
1977/12/14,0.004436,0.004136
1977/12/15,-0.005017,-0.003065
1977/12/16,-0.001451,-0.000452
1977/12/19,-0.007144,-0.009177
1977/12/20,-0.002598,-0.003283
1977/12/21,0.006358,0.004475
1977/12/22,0.007722,0.006898
1977/12/23,0.010159,0.009900
1977/12/27,0.000163,-0.001323
1977/12/28,-0.000019,0.000004
1977/12/29,0.003287,0.002677
1977/12/30,0.001699,0.002459
1978/01/03,-0.013766,-0.009707
1978/01/04,-0.003596,-0.004822
1978/01/05,-0.008235,-0.005850
1978/01/06,-0.011690,-0.014772
1978/01/09,-0.010289,-0.013513
1978/01/10,-0.005892,-0.005227
1978/01/11,-0.005139,-0.003953
1978/01/12,0.001104,0.000221
1978/01/13,-0.001310,0.001306
1978/01/16,-0.002783,-0.004372
1978/01/17,0.005211,0.006283
1978/01/18,0.007488,0.009705
1978/01/19,-0.004968,-0.001753
1978/01/20,-0.002488,-0.000745
1978/01/23,-0.007236,-0.006478
1978/01/24,0.000312,0.001022
1978/01/25,0.001410,0.002270
1978/01/26,-0.008867,-0.006950
1978/01/27,0.000083,-0.000564
1978/01/30,0.009252,0.005961
1978/01/31,-0.000881,-0.000956
1978/02/01,0.008232,0.007765
1978/02/02,0.003078,0.004579
1978/02/03,-0.004577,-0.001900
1978/02/06,0.000280,-0.001063
1978/02/07,0.008654,0.006798
1978/02/08,0.005958,0.006609
1978/02/09,-0.004905,-0.003004
1978/02/10,-0.002206,-0.001041
1978/02/13,-0.002792,-0.002945
1978/02/14,-0.008385,-0.006441
1978/02/15,-0.002317,-0.002811
1978/02/16,-0.008173,-0.008284
1978/02/17,-0.001654,-0.000993
1978/02/21,-0.003838,-0.004977
1978/02/22,0.000520,0.000939
1978/02/23,0.002389,0.001562
1978/02/24,0.009247,0.009741
1978/02/27,-0.007866,-0.007205
1978/02/28,-0.007814,-0.006427
1978/03/01,0.001722,0.000878
1978/03/02,0.001718,0.002428
1978/03/03,0.001381,0.002277
1978/03/06,-0.005863,-0.004835
1978/03/07,0.005312,0.004541
1978/03/08,0.005405,0.006416
1978/03/09,0.000887,0.002673
1978/03/10,0.011535,0.011754
1978/03/13,0.000905,0.002168
1978/03/14,0.004799,0.004283
1978/03/15,-0.002554,-0.000455
1978/03/16,0.004344,0.004043
1978/03/17,0.007981,0.008564
1978/03/20,0.006835,0.008723
1978/03/21,-0.011668,-0.006772
1978/03/22,-0.003012,-0.001358
1978/03/23,-0.001191,0.000919
1978/03/27,-0.005487,-0.004423
1978/03/28,0.007410,0.007751
1978/03/29,0.001657,0.005047
1978/03/30,-0.002664,-0.002485
1978/03/31,-0.002492,0.000246
1978/04/03,-0.007541,-0.009024
1978/04/04,0.004209,0.003262
1978/04/05,0.008607,0.008784
1978/04/06,0.002138,0.002877
1978/04/07,0.004289,0.006127
1978/04/10,0.003604,0.002930
1978/04/11,-0.002648,-0.002826
1978/04/12,-0.001485,0.001542
1978/04/13,0.010205,0.010149
1978/04/14,0.021754,0.019701
1978/04/17,0.017461,0.013299
1978/04/18,-0.011539,-0.010443
1978/04/19,0.004362,0.004249
1978/04/20,0.007242,0.007425
1978/04/21,-0.001810,0.001180
1978/04/24,0.015556,0.011634
1978/04/25,0.009245,0.009309
1978/04/26,0.002266,0.002250
1978/04/27,-0.010217,-0.008183
1978/04/28,0.010454,0.008434
1978/05/01,0.009220,0.008654
1978/05/02,-0.003714,-0.000701
1978/05/03,-0.010013,-0.005662
1978/05/04,-0.001701,0.000143
1978/05/05,0.006952,0.007558
1978/05/08,-0.003289,-0.002231
1978/05/09,-0.001874,-0.001641
1978/05/10,0.000424,0.003788
1978/05/11,0.013348,0.010782
1978/05/12,0.009173,0.011448
1978/05/15,0.007356,0.005222
1978/05/16,0.006377,0.007241
1978/05/17,0.002518,0.004692
1978/05/18,-0.009377,-0.006633
1978/05/19,-0.005493,-0.004931
1978/05/22,0.010477,0.008099
1978/05/23,-0.008690,-0.005477
1978/05/24,-0.009563,-0.010875
1978/05/25,-0.002566,-0.001357
1978/05/26,-0.002293,-0.001252
1978/05/30,0.002621,0.001925
1978/05/31,0.004267,0.005589
1978/06/01,0.001482,0.000675
1978/06/02,0.008238,0.007138
1978/06/05,0.018544,0.015589
1978/06/06,0.004299,0.006184
1978/06/07,-0.002239,0.000857
1978/06/08,0.000795,0.003084
1978/06/09,-0.002771,-0.001023
1978/06/12,-0.003342,-0.002533
1978/06/13,0.000981,-0.001552
1978/06/14,-0.001627,0.002500
1978/06/15,-0.011354,-0.011282
1978/06/16,-0.009379,-0.009519
1978/06/19,0.000357,-0.003186
1978/06/20,-0.010034,-0.007491
1978/06/21,-0.005057,-0.009010
1978/06/22,0.002250,0.003261
1978/06/23,-0.004101,-0.000728
1978/06/26,-0.012766,-0.014487
1978/06/27,0.004043,0.001195
1978/06/28,0.004407,0.003559
1978/06/29,0.001945,0.004043
1978/06/30,-0.001000,0.001112
1978/07/03,-0.004012,-0.001770
1978/07/05,-0.008663,-0.010758
1978/07/06,0.000901,-0.001869
1978/07/07,0.005778,0.005639
1978/07/10,0.004015,0.002424
1978/07/11,0.006677,0.005936
1978/07/12,0.003639,0.003884
1978/07/13,-0.000029,0.000197
1978/07/14,0.013972,0.010737
1978/07/17,0.002509,0.004466
1978/07/18,-0.009400,-0.006645
1978/07/19,0.013299,0.010604
1978/07/20,-0.001050,0.002807
1978/07/21,-0.003067,-0.002994
1978/07/24,-0.000371,-0.001202
1978/07/25,0.008068,0.007746
1978/07/26,0.006369,0.007740
1978/07/27,0.004969,0.006928
1978/07/28,0.004643,0.006487
1978/07/31,0.007614,0.009669
1978/08/01,0.000771,0.001479
1978/08/02,0.024326,0.018217
1978/08/03,0.005050,0.005733
1978/08/04,0.005019,0.003435
1978/08/07,-0.003432,0.001483
1978/08/08,0.005071,0.004490
1978/08/09,0.004792,0.006453
1978/08/10,-0.007719,-0.003976
1978/08/11,0.002958,0.003558
1978/08/14,0.000608,0.001935
1978/08/15,-0.000804,-0.000862
1978/08/16,0.007678,0.007460
1978/08/17,0.004570,0.006937
1978/08/18,-0.003663,-0.000309
1978/08/21,-0.007715,-0.008736
1978/08/22,0.003770,0.002286
1978/08/23,0.005917,0.006963
1978/08/24,0.001917,0.003989
1978/08/25,-0.000191,-0.000091
1978/08/28,-0.008153,-0.006782
1978/08/29,-0.005951,-0.005465
1978/08/30,0.000926,0.003161
1978/08/31,-0.002249,-0.002219
1978/09/01,0.004550,0.003951
1978/09/05,0.007839,0.004066
1978/09/06,0.008684,0.009014
1978/09/07,0.000418,0.001978
1978/09/08,0.014137,0.011204
1978/09/11,0.001101,0.003310
1978/09/12,0.000930,0.000171
1978/09/13,-0.006703,-0.003151
1978/09/14,-0.011237,-0.008783
1978/09/15,-0.009364,-0.008868
1978/09/18,-0.009287,-0.011670
1978/09/19,-0.006008,-0.008953
1978/09/20,-0.007670,-0.010054
1978/09/21,0.001162,0.000171
1978/09/22,-0.000156,0.001331
1978/09/25,0.000228,0.000176
1978/09/26,0.007357,0.008801
1978/09/27,-0.009490,-0.008190
1978/09/28,0.003097,0.000668
1978/09/29,0.005414,0.006129
1978/10/02,0.003968,0.002708
1978/10/03,-0.003385,-0.003173
1978/10/04,0.005326,0.002438
1978/10/05,0.001872,0.004830
1978/10/06,0.002342,0.002904
1978/10/09,0.010885,0.007841
1978/10/10,-0.001904,0.000283
1978/10/11,0.011549,0.006431
1978/10/12,-0.006651,-0.003576
1978/10/13,-0.002934,-0.003302
1978/10/16,-0.019175,-0.017239
1978/10/17,-0.013596,-0.020981
1978/10/18,-0.007385,-0.010911
1978/10/19,-0.012594,-0.012958
1978/10/20,-0.012816,-0.021516
1978/10/23,0.001885,-0.003378
1978/10/24,-0.006727,-0.004742
1978/10/25,-0.002040,-0.002057
1978/10/26,-0.012997,-0.022791
1978/10/27,-0.015461,-0.023776
1978/10/30,0.006592,-0.003427
1978/10/31,-0.019705,-0.015370
1978/11/01,0.041862,0.041769
1978/11/02,-0.011731,-0.008681
1978/11/03,0.005794,0.005092
1978/11/06,-0.009644,-0.004305
1978/11/07,-0.013571,-0.016782
1978/11/08,0.005979,0.002689
1978/11/09,0.000102,0.001770
1978/11/10,0.004710,0.006881
1978/11/13,-0.016708,-0.017681
1978/11/14,-0.006592,-0.013070
1978/11/15,0.002267,0.003988
1978/11/16,0.011146,0.008741
1978/11/17,0.007955,0.011801
1978/11/20,0.008896,0.010008
1978/11/21,-0.002479,-0.000382
1978/11/22,0.005656,0.005670
1978/11/24,0.004311,0.004990
1978/11/27,0.003164,0.001563
1978/11/28,-0.008657,-0.007226
1978/11/29,-0.014520,-0.014200
1978/11/30,0.009954,0.008398
1978/12/01,0.016777,0.017170
1978/12/04,-0.000188,0.001031
1978/12/05,0.013364,0.012731
1978/12/06,0.000856,0.003173
1978/12/07,-0.004229,-0.002901
